path,extension,top_level_area,owner_area,file_kind,authority_class,implementation_class,surface_or_system,active_status,risk_level,line_count,imports_or_dependencies,declared_types_or_headings,uses_legacy_language,uses_forbidden_architecture,contains_user_facing_copy,contains_runtime_truth,contains_ui_truth,contains_release_claims,contains_validation_logic,contains_generated_or_stale_artifact_risk,recommended_action,reason
build/reports/frontend-authority-packets/best_fit_marker.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,192,,Frontend Authority Packet: Best Fit Marker; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/best_fit_region.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,427,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/best_fit_region.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Best Fit Region; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/blocked_detail.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,443,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/blocked_detail.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,194,,Frontend Authority Packet: Blocked Detail; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/blocked_state.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,429,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/blocked_state.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,192,,Frontend Authority Packet: Blocked State; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/blocker_detail.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,431,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/blocker_detail.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,192,,Frontend Authority Packet: Blocker Detail; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_active_text_entry.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,427,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_active_text_entry.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Active Text Entry; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_attachment_proof_picker.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,429,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_attachment_proof_picker.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Attachment / Proof Picker; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_dictation_state.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,427,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_dictation_state.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Dictation State; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_empty_first_use_state.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,429,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_empty_first_use_state.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Empty First-Use State; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_error_failed_attachment_state.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,427,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_error_failed_attachment_state.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Error / Failed Attachment State; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_first_use_prompt.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,423,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_first_use_prompt.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture First-Use Prompt; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_grow_into_goal_route.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,429,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_grow_into_goal_route.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Grow into Goal Route; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_hold_needs_a_place_route.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,572,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_hold_needs_a_place_route.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,213,,Frontend Authority Packet: Capture Hold / Needs a Place Route; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_idle_composer.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,427,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_idle_composer.md,.md,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,190,,Frontend Authority Packet: Capture Idle Composer; Source Candidates; Tokens; Contracts; State and Scenario Requirements; Interaction Grammar Requirements,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
build/reports/frontend-authority-packets/capture_make_commitment_route.json,.json,Audit/report artifact,Audit/report artifact,audit_report,generated_report,generated_only,unknown,archive_candidate,Yellow,427,Swift; python,,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Generated artifact; retain only as audit evidence, not implementation truth."
